Roger,Evans ,M,8,,25.8177854508652,,06:46.87,10:48.57,,,10.2441441305384,2.08875948628309,5.25110441270429,,
Austin,Williams ,M,8,8.12555471372679,31.9409824313585,02:26.55,06:18.76,,7.74655553800991,7.25030558342801,9.26401754811933,1.53103634684177,3.91227889185922,15.0669023140276,
Eugene,Hall ,M,8,,24.7873678249261,02:28.68,06:04.60,08:11.11,12.1784415419057,,15.1564874972057,2.29194623856991,4.09283129026588,16.9897366958654,
Jeffrey,Perry ,M,8,7.70445900904573,25.6440820680284,02:58.64,05:38.65,08:44.01,,7.15943915434153,,1.37584973990616,5.11572688326851,,
Justin,Gutierrez ,M,8,9.43683672414356,30.858528155193,02:53.71,,,,7.4855318115903,,1.86818103664322,3.2343716992114,15.6110104338552,
Albert,Scott ,M,8,,27.3388218803492,,,08:14.94,11.6033849338554,7.04934108141486,11.329677427484,1.42820040656191,,,
Terry,Russell ,M,8,7.91183560415102,,02:52.88,04:50.27,07:41.62,,,11.7706303820267,1.67552895424732,,,
Philip,Morris ,M,8,8.36739006804496,28.0409982759356,02:52.06,05:22.05,11:42.42,,5.63893092671649,9.71996434820396,1.67575117679528,,,
Timothy,Brown ,M,8,10.2358056956476,38.5072875854247,02:25.62,,13:11.69,10.0520347928922,5.16266909249615,14.4006413957231,1.86082026940271,5.87357767367093,20.9787264084515,
Wayne,Green ,M,8,,27.6258632038206,02:58.80,06:09.73,,7.56773563991464,7.97282498230188,16.6072811010773,,4.99080057198961,,
William,Rogers ,M,8,,27.7028663696645,01:48.56,,10:27.21,8.97822539983792,6.75735746563109,16.6895653456716,2.18525809337014,,18.3828454065042,
Jonathan,Smith ,M,8,10.5465448032503,,02:59.10,05:23.60,,,,,1.44093469532469,,17.0276950220246,
Jordan,Miller ,M,8,,22.6295922388983,,,13:33.88,13.6772583399264,4.50320553017714,13.6902383738886,1.26791070688707,4.35446622418011,16.2258292286258,
Christopher,King ,M,8,9.26744450968995,21.2001213251485,02:39.13,,,,7.28277476834064,10.3109501254505,,,,
Bryan,Hill ,M,8,8.17551214390002,,02:16.15,05:49.98,,,5.49125483768062,11.073462354104,2.13836589983694,,12.8441683628948,
Jose,Adams ,M,8,,28.3138609068344,,,,11.5579290225961,,17.1098021026092,1.78742114825708,3.84178461281851,13.5936759115438,
Randy,Cruz ,M,8,,39.0327070867834,,,11:08.22,14.2209450008507,7.17120546790845,,2.11172090114244,4.54863586095628,,
