Danielle,Reyes ,F,15,,39.7890518752817,,,10:30.21,7.99140345908864,5.71569062156862,8.43386237011725,2.07878542120187,3.93317663903252,17.1683722997504,
Lori,Lopez ,F,15,12.1258416818506,,03:36.12,06:15.57,13:30.13,10.6616095551079,5.73014887524348,12.9228668194068,1.58187966411678,4.98344992755165,,
Emily,Lee ,F,15,10.4211995948624,26.0650823447966,,07:15.40,16:00.97,13.9397644141512,6.35370612323847,12.1490856445622,1.22173734745105,2.72261125821976,19.3046520118002,
Margaret,Jenkins ,F,15,10.7279745596713,,,04:25.26,10:37.59,,,11.1048630210061,1.07905166650358,2.71965359264029,19.3442455847262,
Katherine,Flores ,F,15,12.5372924165264,33.11799203364,,,10:27.07,7.91929460601859,5.80715993367545,,1.96518760131467,3.65362319762814,,
Kelly,Butler ,F,16,11.1094176765291,33.7979405608606,,04:29.58,,13.9718002400426,4.17093546149036,,1.50113101397465,,14.2783073616111,
Natalie,Phillips ,F,15,11.7833610973278,,02:02.35,07:23.16,15:45.12,13.3637762783102,,,,4.21874563577813,,
Melissa,Flores ,F,16,9.30139292606025,,03:24.00,07:13.93,,,,,1.47494694952106,,14.1505089255451,
Lauren,Ramirez ,F,15,12.3817426232803,21.9595894196931,,04:55.24,11:34.59,14.8225797536505,,,,,14.5901351416796,
Anna,Sullivan ,F,16,,,02:24.03,,14:33.95,9.09808019925142,4.30325145799295,11.0760027800203,2.06571991262845,,16.2499398164395,
Jacqueline,Sanders ,F,15,8.09362758467463,,,06:41.08,15:43.10,,6.31941342179221,8.59739445972055,1.93927494581878,,17.8565304723381,
